name,year,fuel,transmission,registration_location,color,assembly,body_type,price_pkr,mileage_km,engine_cc,battery_kwh,feature_count,brand,model
Hyundai Santro 2003,2003,Petrol,Manual,Punjab,Red,Imported,Unknown,1019999.9999999999,149148.0,1000.0,,4,Hyundai,Santro
Nissan Dayz 2022,2022,Petrol,Automatic,Un-Registered,Silver,Imported,Unknown,3575000.0,34000.0,660.0,,9,Nissan,Dayz
Toyota Camry Hybrid 2012,2012,Hybrid,Automatic,Punjab,Silver,Imported,Sedan,7300000.0,140000.0,2500.0,,14,Toyota,Camry
Suzuki Mehran VXR (CNG) 2007,2007,Petrol,Manual,Un-Registered,Navy,Local,Hatchback,735000.0,,800.0,,4,Suzuki,Mehran
Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,Petrol,Automatic,Islamabad,Taffeta White,Local,Sedan,6500000.0,84000.0,1800.0,,14,Honda,Civic
Daihatsu Move X 2020,2020,Petrol,Automatic,Islamabad,Navy,Imported,Hatchback,3400000.0,65000.0,660.0,,16,Daihatsu,Move
Suzuki Wagon R AGS 2022,2022,Petrol,Automatic,Faisalabad,Solid White,Local,Hatchback,3190000.0,45000.0,1000.0,,12,Suzuki,Wagon
DFSK Glory 580 Pro 2021,2021,Petrol,Automatic,Islamabad,Pearl White,Local,Crossover,5000000.0,99000.0,1500.0,,13,DFSK,Glory
KIA Sportage Black Limited Edition 2023,2023,Petrol,Automatic,Adda jahan khan,Black,Local,SUV,8200000.0,42000.0,2000.0,,14,KIA,Sportage
Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,Petrol,Automatic,Islamabad,Crystal Black,Local,Sedan,5750000.0,99000.0,1800.0,,14,Honda,Civic
Honda Fit She S 2014,2014,Petrol,Automatic,Lahore,Turquoise,Imported,Hatchback,3275000.0,91500.0,1300.0,,14,Honda,Fit
Proton Saga 1.3L Ace A/T 2023,2023,Petrol,Automatic,Lahore,Red,Local,Sedan,2700000.0,38000.0,1300.0,,10,Proton,Saga
MG HS Trophy 2021,2021,Petrol,Automatic,Islamabad,Pearl Black Metallic,Local,Crossover,6180000.0,51000.0,1500.0,,15,MG,HS
Toyota Corolla Altis Grande CVT-i 1.8 2016,2016,Petrol,Automatic,Lahore,White,Local,Sedan,4800000.0,99000.0,1800.0,,15,Toyota,Corolla
Daihatsu Cuore CX Eco 2007,2007,Petrol,Manual,Karachi,Grey,Local,Hatchback,750000.0,192394.0,800.0,,6,Daihatsu,Cuore
Suzuki Alto VXR 2024,2024,Petrol,Manual,Punjab,Solid White,Local,Hatchback,2899000.0,10000.0,660.0,,7,Suzuki,Alto
Hyundai Tucson 2022,2022,Petrol,Automatic,Punjab,White,Imported,Unknown,7800000.0,32000.0,2000.0,,0,Hyundai,Tucson
Hyundai Santro Plus 2001,2001,Petrol,Manual,Karachi,Black,Local,Hatchback,290000.0,8598.0,1000.0,,3,Hyundai,Santro
Toyota Wish 1.8 X Aero Sports Package Limited 2006,2006,Petrol,Automatic,Islamabad,Grey,Imported,Mini Van,3200000.0,20.0,1800.0,,11,Toyota,Wish
Lexus RX Series 450h 2010,2010,Petrol,Automatic,Sindh,Obsidian Black,Imported,Crossover,7000000.0,193392.0,3500.0,,13,Lexus,RX
Honda Life Diva 2013,2013,Petrol,Automatic,Islamabad,White,Imported,Hatchback,2200000.0,152000.0,660.0,,11,Honda,Life
Toyota Corolla GLi Automatic 1.6 VVTi 2014,2014,Petrol,Automatic,Lahore,Black,Local,Sedan,3390000.0,145000.0,1600.0,,9,Toyota,Corolla
Nissan Note MEDALIST 2017,2017,Hybrid,Automatic,Punjab,Gold,Imported,Mini Van,3600000.0,89000.0,1198.0,,16,Nissan,Note
Toyota Surf 1994,1994,Diesel,Automatic,Kotli Ak,Blue,Imported,Unknown,2400000.0,25000.0,3000.0,,10,Toyota,Surf
Toyota Yaris Sedan ATIV CVT 1.3 2020,2020,Petrol,Automatic,Karachi,White,Local,Sedan,4125000.0,33000.0,1300.0,,10,Toyota,Yaris
Daihatsu Rocky 2021,2021,Petrol,Automatic,Punjab,Beige,Imported,Unknown,4950000.0,35500.0,1000.0,,0,Daihatsu,Rocky
Toyota Vitz U 1.3 2006,2006,Petrol,Automatic,Islamabad,Polar White,Imported,Hatchback,2550000.0,173000.0,1300.0,,11,Toyota,Vitz
Toyota Corolla Altis SR Cruisetronic 1.8 2010,2010,Petrol,Automatic,Lahore,Celestial Black,Local,Sedan,3150000.0,285000.0,1800.0,,15,Toyota,Corolla
Suzuki Mehran VXR 2011,2011,Petrol,Manual,Lahore,Snow White Pearl,Local,Hatchback,1125000.0,88000.0,800.0,,2,Suzuki,Mehran
Suzuki Bolan VX Euro II 2015,2015,Petrol,Manual,Sindh,White,Local,Van,1250000.0,86000.0,800.0,,2,Suzuki,Bolan
Suzuki Wagon R FX Limited 2013,2013,Petrol,Automatic,Islamabad,Silky Silver Metallic,Imported,Hatchback,2550000.0,115000.0,660.0,,12,Suzuki,Wagon
Suzuki Margalla GL 1993,1993,Petrol,Manual,Jhelum,White,Imported,Sedan,720000.0,100000.0,1300.0,,3,Suzuki,Margalla
Suzuki Cultus VXRi 2008,2008,Petrol,Manual,Lahore,Silver,Local,Hatchback,1000000.0,100000.0,1000.0,,3,Suzuki,Cultus
Toyota Land Cruiser VX Limited 4.2D 1991,1991,Diesel,Automatic,Lahore,Gold,Imported,SUV,3800000.0,166276.0,4200.0,,17,Toyota,Land
Suzuki Mehran VXR 2010,2010,Petrol,Manual,Karachi,Silver Metallic,Local,Hatchback,620000.0,70000.0,800.0,,2,Suzuki,Mehran
Hyundai Santro Club 2003,2003,Petrol,Manual,Lahore,Gold,Local,Hatchback,1000000.0,144712.0,1000.0,,5,Hyundai,Santro
Suzuki Mehran VX 2009,2009,Petrol,Manual,Punjab,Bronze,Local,Hatchback,950000.0,125000.0,800.0,,0,Suzuki,Mehran
Suzuki Alto VXL AGS 2023,2023,Petrol,Automatic,Sindh,Silver,Local,Hatchback,2900000.0,22000.0,660.0,,10,Suzuki,Alto
Honda City 1.3 i-VTEC Prosmatec 2015,2015,Petrol,Automatic,Sindh,White,Local,Sedan,2900000.0,138000.0,1300.0,,11,Honda,City
Daihatsu Rocky 1.0 R TC 2019,2019,Petrol,Automatic,Islamabad,Red,Imported,Compact SUV,5000000.0,49000.0,1000.0,,11,Daihatsu,Rocky
Honda Vezel Hybrid Z 2014,2014,Hybrid,Automatic,Lahore,Attitude Black,Imported,Crossover,4600000.0,120000.0,1500.0,,15,Honda,Vezel
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2010,2010,Petrol,Automatic,Islamabad,Silver,Local,Sedan,2655000.0,83000.0,1800.0,,15,Honda,Civic
Honda Civic VTi Oriel 1.8 i-VTEC 2007,2007,Petrol,Manual,Faisalabad,Black,Local,Sedan,1889999.9999999998,162000.0,1800.0,,13,Honda,Civic
Toyota Corolla LX Limited 1.5 1995,1995,Petrol,Automatic,Lahore,Black,Local,Sedan,1495000.0,180000.0,1500.0,,5,Toyota,Corolla
Suzuki Mehran VXR 2006,2006,Petrol,Manual,Sindh,Snow White Pearl,Local,Hatchback,595000.0,100000.0,800.0,,2,Suzuki,Mehran
Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,Petrol,Automatic,Lahore,Silver,Local,Sedan,5100000.0,91000.0,1800.0,,14,Honda,Civic
Suzuki Mehran VX Euro II 2015,2015,Petrol,Manual,Rawalpindi,Grey,Local,Hatchback,1220000.0,50000.0,800.0,,3,Suzuki,Mehran
Suzuki Bolan Cargo Van Euro ll 2015,2015,Petrol,Manual,Bhakkar,Solid White,Local,Mini Van,1120000.0,150000.0,800.0,,2,Suzuki,Bolan
Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,Petrol,Automatic,Islamabad,Taffeta White,Local,Sedan,6250000.0,58000.0,1800.0,,14,Honda,Civic
Honda Civic VTi Prosmatec 1.8 i-VTEC 2014,2014,Petrol,Automatic,Lahore,Crystal Black,Local,Sedan,3120000.0,135780.0,1800.0,,11,Honda,Civic
Toyota Passo 2015,2015,Petrol,Automatic,Islamabad,Blue,Imported,Unknown,3050000.0,73950.0,1000.0,,13,Toyota,Passo
Nissan Caravan 2012,2012,Petrol,Automatic,Islamabad,White,Imported,Unknown,3600000.0,68000.0,2500.0,,15,Nissan,Caravan
Suzuki Alto VXR (CNG) 2007,2007,CNG,Manual,Rawalpindi,Gold,Local,Hatchback,950000.0,169500.0,1000.0,,4,Suzuki,Alto
Suzuki Khyber GA 1993,1993,Petrol,Manual,Karachi,White,Local,Hatchback,370000.0,800000.0,1000.0,,3,Suzuki,Khyber
Toyota Aqua L 2014,2014,Hybrid,Automatic,Islamabad,Cherry Pearl Crystal,Imported,Hatchback,3479999.9999999995,100.0,1500.0,,10,Toyota,Aqua
Honda Vamos 2013,2013,Petrol,Automatic,Lahore,Black,Imported,Unknown,1350000.0,169000.0,660.0,,10,Honda,Vamos
Suzuki Every Wagon PZ Turbo 2022,2022,Petrol,Automatic,Un-Registered,Pearl White,Imported,Micro Van,3450000.0,14000.0,660.0,,12,Suzuki,Every
Toyota Corolla Altis X Manual 1.6 2022,2022,Petrol,Manual,Punjab,Attitude Black,Local,Sedan,5460000.0,50000.0,1600.0,,11,Toyota,Corolla
Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,Petrol,Automatic,Islamabad,Taffeta White,Local,Sedan,5200000.0,108000.0,1800.0,,14,Honda,Civic
Toyota Land Cruiser ZX 2019,2019,Petrol,Automatic,Punjab,White,Imported,SUV,47500000.0,49000.0,4600.0,,16,Toyota,Land
Suzuki Liana Eminent Automatic 1.3 2006,2006,Petrol,Automatic,Punjab,Beige,Imported,Sedan,1000000.0,271000.0,1300.0,,11,Suzuki,Liana
Suzuki Bolan VX Euro II 2019,2019,Petrol,Manual,Faisalabad,Solid White,Imported,Van,1620000.0,77000.0,800.0,,4,Suzuki,Bolan
Toyota Corolla Altis CVT-i 1.8 2018,2018,Petrol,Automatic,Islamabad,White,Local,Sedan,4925000.0,145000.0,1800.0,,13,Toyota,Corolla
BMW 8 Series 2008,2008,Petrol,Automatic,Islamabad,Blue,Imported,Unknown,4700000.0,122000.0,3000.0,,0,BMW,8
Honda Civic VTi 1.6 2001,2001,Petrol,Manual,Sindh,Red,Local,Sedan,1200000.0,250000.0,1600.0,,8,Honda,Civic
Suzuki Wagon R Hybrid FX 2019,2019,Hybrid,Automatic,Karachi,Silver,Imported,Hatchback,3100000.0,97000.0,660.0,,17,Suzuki,Wagon
Honda Civic VTi Oriel Prosmatec 1.6 2002,2002,Petrol,Automatic,Faisalabad,Grey,Local,Sedan,1480000.0,185000.0,1600.0,,11,Honda,Civic
Toyota Corolla X 1.5 2003,2003,Petrol,Automatic,Islamabad,White,Imported,Sedan,2850000.0,95000.0,1500.0,,14,Toyota,Corolla
Toyota Corolla XLi VVTi 2009,2009,Petrol,Manual,Islamabad,Attitude Black,Local,Sedan,2100000.0,450000.0,1300.0,,3,Toyota,Corolla
Toyota Fortuner 2.7 VVTi 2013,2013,Petrol,Automatic,Lahore,Grey,Local,SUV,7375000.0,137000.0,2700.0,,15,Toyota,Fortuner
Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,Petrol,Automatic,Sindh,White,Local,Sedan,6000000.0,74000.0,1800.0,,14,Honda,Civic
Daihatsu Move L SA 3 2021,2021,Petrol,Automatic,Un-Registered,Silver,Imported,Hatchback,3350000.0,29000.0,660.0,,12,Daihatsu,Move
Daihatsu Cast Activa X SA III 2019,2019,Petrol,Automatic,Punjab,Unlisted,Imported,Hatchback,3900000.0,47000.0,660.0,,12,Daihatsu,Cast
Suzuki Mehran VX Euro II 2018,2018,Petrol,Manual,Karachi,White,Local,Hatchback,1185000.0,80000.0,800.0,,0,Suzuki,Mehran
Honda Civic EX 1995,1995,Petrol,Manual,Sindh,Silver,Local,Sedan,755000.0,10000.0,1500.0,,9,Honda,Civic
Suzuki Baleno GLi 2000,2000,Petrol,Manual,Punjab,Red,Local,Sedan,910000.0,265000.0,1300.0,,5,Suzuki,Baleno
Toyota Yaris Sedan ATIV MT 1.3 2021,2021,Petrol,Manual,Punjab,Silver Grey,Local,Sedan,4350000.0,71000.0,1300.0,,12,Toyota,Yaris
Toyota Corolla SE Limited 1987,1987,Petrol,Manual,Punjab,White,Imported,Sedan,900000.0,200724.0,1500.0,,8,Toyota,Corolla
Toyota Corolla GLi 1.3 VVTi 2018,2018,Petrol,Manual,Punjab,White,Local,Sedan,4380000.0,67000.0,1300.0,,12,Toyota,Corolla
Honda Vezel e-HEV X 2023,2023,Hybrid,Automatic,Islamabad,Crystal Black Pearl,Imported,Crossover,7550000.0,75000.0,1500.0,,15,Honda,Vezel
Daihatsu Mira 2017,2017,Petrol,Automatic,Punjab,Silver,Imported,Unknown,3285000.0,76000.0,660.0,,9,Daihatsu,Mira
Nissan Note 1.2E 2018,2018,Hybrid,Automatic,Sindh,Brilliant White Pearl,Imported,Hatchback,4200000.0,60000.0,1198.0,,12,Nissan,Note
Toyota Passo G 1.0 2006,2006,Petrol,Automatic,Sindh,Silver,Imported,Hatchback,1950000.0,327078.0,1000.0,,10,Toyota,Passo
Suzuki FX GA 1986,1986,Petrol,Manual,Sindh,Dark Blue,Local,Hatchback,160000.0,100000.0,800.0,,0,Suzuki,FX
Suzuki Mehran VX 2011,2011,Petrol,Manual,Punjab,Snow White Pearl,Local,Hatchback,990000.0,35000.0,800.0,,4,Suzuki,Mehran
Suzuki Wagon R FX Limited 2014,2014,Petrol,Automatic,Islamabad,Bluish Black Pearl,Imported,Hatchback,2250000.0,11250.0,660.0,,12,Suzuki,Wagon
Suzuki Alto VXR 2020,2020,Petrol,Manual,Adda jahan khan,Silky Silver,Local,Hatchback,2450000.0,57000.0,660.0,,9,Suzuki,Alto
MG HS Trophy 2021,2021,Petrol,Automatic,Punjab,Crimson Red,Local,Crossover,5950000.0,45000.0,1500.0,,24,MG,HS
Suzuki Mehran VXR 2000,2000,Petrol,Manual,Lahore,Grey,Local,Hatchback,740000.0,100000.0,800.0,,2,Suzuki,Mehran
Hyundai Tucson AWD A/T Ultimate 2023,2023,Petrol,Automatic,Islamabad,White,Local,SUV,8265000.000000001,33205.0,2000.0,,14,Hyundai,Tucson
Honda N Wgn G 2020,2020,Petrol,Automatic,Punjab,Black,Imported,Hatchback,3400000.0,30000.0,660.0,,12,Honda,N
Honda City i-DSI 2008,2008,Petrol,Manual,Karachi,Metallic Grey,Local,Sedan,2050000.0,100000.0,1300.0,,11,Honda,City
Suzuki Hustler Hybrid X Turbo 2021,2021,Hybrid,Automatic,Un-Registered,Pure White Pearl,Imported,Hatchback,3850000.0,30000.0,660.0,,13,Suzuki,Hustler
KIA Sportage FWD 2019,2019,Petrol,Automatic,Islamabad,White,Local,Crossover,6600000.0,32000.0,2000.0,,14,KIA,Sportage
Honda City 1.3 i-VTEC 2018,2018,Petrol,Manual,Lahore,White,Local,Sedan,3570000.0000000005,105000.0,1300.0,,13,Honda,City
Suzuki Alto VXR 2025,2025,Petrol,Manual,Un-Registered,Solid White,Local,Hatchback,2850000.0,7500.0,660.0,,7,Suzuki,Alto
Suzuki Alto VXR (CNG) 2011,2011,CNG,Manual,Punjab,Graphite Grey,Local,Hatchback,1280000.0,130000.0,1000.0,,3,Suzuki,Alto
Toyota Vitz U 1.5 2010,2010,Petrol,Automatic,Un-Registered,Other,Imported,Hatchback,1400000.0,60000.0,1500.0,,18,Toyota,Vitz
Toyota Corolla XLi VVTi 2011,2011,Petrol,Manual,Islamabad,White,Local,Sedan,2550000.0,413000.0,1300.0,,5,Toyota,Corolla
Toyota Corolla GLi Automatic Limited Edition 1.6 VVTi 2013,2013,Petrol,Automatic,Lahore,Silver,Local,Sedan,3260000.0,235000.0,1600.0,,9,Toyota,Corolla
Suzuki Swift DLX Automatic 1.3 Navigation 2019,2019,Petrol,Automatic,Punjab,White,Local,Hatchback,3325000.0,59000.0,1300.0,,15,Suzuki,Swift
Suzuki Cultus 2001,2001,Petrol,Manual,Islamabad,Maroon,Local,Unknown,1100000.0,34607.0,1000.0,,3,Suzuki,Cultus
Daihatsu Charade 1982,1982,Petrol,Manual,Karachi,Blue,Imported,Unknown,250000.0,67000.0,1000.0,,3,Daihatsu,Charade
Toyota Corolla XE 1997,1997,Petrol,Manual,Lahore,Red,Local,Sedan,1300000.0,150000.0,1300.0,,8,Toyota,Corolla
Suzuki Liana RXi 2007,2007,Petrol,Manual,Lahore,White,Local,Sedan,1325000.0,213524.0,1300.0,,9,Suzuki,Liana
Honda City 1.3 i-VTEC 2013,2013,Petrol,Manual,Lahore,Lunar Silver Metallic,Local,Sedan,2690000.0,196000.0,1300.0,,11,Honda,City
Nissan Wingroad 2007,2007,Petrol,Automatic,Punjab,White,Local,Unknown,1780000.0,240000.0,1300.0,,11,Nissan,Wingroad
Toyota Corolla 1970,1970,Petrol,Manual,Lahore,Red,Imported,Unknown,775000.0,184000.0,2000.0,,0,Toyota,Corolla
Honda City 1.3 i-VTEC 2018,2018,Petrol,Manual,Karachi,Taffeta White,Local,Sedan,3400000.0,96000.0,1300.0,,11,Honda,City
Suzuki Swift GL Manual 2022,2022,Petrol,Manual,Punjab,Red,Local,Hatchback,3895000.0000000005,48500.0,1200.0,,12,Suzuki,Swift
Toyota Corolla XLi 2004,2004,Petrol,Manual,Lahore,Super White,Local,Sedan,1900000.0,300000.0,1300.0,,6,Toyota,Corolla
Daihatsu Hijet Special 2020,2020,Petrol,Automatic,Un-Registered,White,Imported,Mini Van,2195000.0,140300.0,660.0,,9,Daihatsu,Hijet
Honda Vamos G 2017,2017,Petrol,Automatic,Punjab,Black,Imported,Mini Van,1450000.0,145495.0,660.0,,9,Honda,Vamos
FAW Carrier Standard 2015,2015,Petrol,Manual,Islamabad,White,Local,Pick Up,950000.0,80000.0,1000.0,,1,FAW,Carrier
Suzuki Cultus EURO II 2014,2014,Petrol,Manual,Islamabad,Grey,Local,Hatchback,1460000.0,323000.0,1000.0,,4,Suzuki,Cultus
Toyota Corolla XLi VVTi 2010,2010,Petrol,Manual,Sindh,Beige,Local,Sedan,2150000.0,200000.0,1300.0,,3,Toyota,Corolla
Honda City 1.3 i-VTEC 2019,2019,Petrol,Manual,Islamabad,Taffeta White,Local,Sedan,3850000.0,94000.0,1300.0,,11,Honda,City
Toyota Vitz F 1.0 2012,2012,Petrol,Automatic,Karachi,Pink,Imported,Hatchback,2350000.0,14100.0,1000.0,,7,Toyota,Vitz
Suzuki Cultus VXR 2006,2006,Petrol,Manual,Lahore,White,Local,Hatchback,925000.0,53500.0,1000.0,,5,Suzuki,Cultus
Mercedes Benz E Class E200 2008,2008,Petrol,Automatic,Lahore,Silver,Imported,Sedan,6200000.0,132000.0,1800.0,,14,Mercedes Benz,E
Toyota Corolla GLi 1.3 VVTi 2011,2011,Petrol,Manual,Punjab,White,Local,Sedan,2850000.0,219000.0,1300.0,,9,Toyota,Corolla
Suzuki Mehran VX Euro II Limited Edition 2016,2016,Petrol,Manual,Bahawalpur,Solid White,Local,Hatchback,1100000.0,53432.0,796.0,,4,Suzuki,Mehran
Honda Vezel Hybrid Z 2014,2014,Hybrid,Automatic,Sindh,Black,Imported,Crossover,4800000.0,216357.0,1500.0,,15,Honda,Vezel
Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,Petrol,Automatic,Karachi,Crystal Black,Local,Sedan,4485000.0,82000.0,1800.0,,14,Honda,Civic
Suzuki Alto 2013,2013,Petrol,Automatic,Karachi,Green,Local,Unknown,1400000.0,80000.0,660.0,,3,Suzuki,Alto
Suzuki Swift DLX 1.3 2013,2013,Petrol,Manual,Lahore,Solid White,Local,Hatchback,2270000.0,91000.0,1300.0,,11,Suzuki,Swift
Toyota Corolla Axio Hybrid 1.5 2015,2015,Hybrid,Automatic,Karachi,Brown,Imported,Sedan,4990000.0,80000.0,1500.0,,26,Toyota,Corolla
Toyota Land Cruiser 70 series 30th anniversary edition (facelift) 1988,1988,Diesel,Manual,Lahore,White,Imported,SUV,2600000.0,310000.0,2400.0,,13,Toyota,Land
Honda City i-DSI 2006,2006,Petrol,Manual,Islamabad,Black,Local,Sedan,2200000.0,181000.0,1300.0,,10,Honda,City
Toyota Corolla GLi 1.3 VVTi 2016,2016,Petrol,Manual,Sindh,Maroon,Local,Sedan,3400000.0,100000.0,1300.0,,12,Toyota,Corolla
Suzuki Alto VXR (CNG) 2011,2011,CNG,Manual,Karachi,Solid White,Local,Hatchback,969999.9999999999,96000.0,1000.0,,2,Suzuki,Alto
Suzuki Wagon R VXL 2022,2022,Petrol,Manual,Dera Ghazi Khan,White,Local,Hatchback,2495000.0,50000.0,1000.0,,11,Suzuki,Wagon
Toyota Passo X G Package 2013,2013,Petrol,Automatic,Sindh,White,Imported,Hatchback,2660000.0,150000.0,1000.0,,12,Toyota,Passo
Toyota Prius G Touring Selection 1.5 2006,2006,Hybrid,Automatic,Lahore,Silver Metallic,Imported,Sedan,2675000.0,200000.0,1500.0,,15,Toyota,Prius
Suzuki Alto VXR 2021,2021,Petrol,Manual,Karachi,White,Local,Hatchback,2385000.0,37000.0,660.0,,7,Suzuki,Alto
Toyota Passo Plus Hana C 2011,2011,Petrol,Automatic,Lahore,Lilac,Imported,Hatchback,2350000.0,260000.0,1000.0,,12,Toyota,Passo
Prince Pearl MT 2020,2020,Petrol,Manual,Karachi,Grey,Local,Hatchback,1025000.0,40000.0,800.0,,12,Prince,Pearl
Suzuki Alto VXL AGS 2022,2022,Petrol,Automatic,Punjab,White,Local,Hatchback,2850000.0,37000.0,660.0,,10,Suzuki,Alto
Daihatsu Mira G Smart Drive Package 2012,2012,Petrol,Automatic,Karachi,Black,Imported,Hatchback,2295000.0,105938.0,660.0,,11,Daihatsu,Mira
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2007,2007,Petrol,Automatic,Karachi,Taffeta White,Local,Sedan,2200000.0,118300.0,1800.0,,14,Honda,Civic
Suzuki Mehran VX 2007,2007,Petrol,Manual,Islamabad,Snow White Pearl,Local,Hatchback,960000.0,112233.0,800.0,,3,Suzuki,Mehran
Suzuki Cultus VXL 2019,2019,Petrol,Manual,Lahore,White,Local,Hatchback,2910000.0,80000.0,1000.0,,12,Suzuki,Cultus
FAW X-PV Power Edition 2021,2021,Petrol,Manual,Adda jahan khan,Silver,Local,Mini Van,1450000.0,48822.0,1000.0,,5,FAW,X-PV
Suzuki Alto VXR 2011,2011,Petrol,Manual,Sindh,Solid White,Local,Hatchback,830000.0000000001,10000.0,1000.0,,5,Suzuki,Alto
Daihatsu Move Custom X 2019,2019,Petrol,Automatic,Punjab,Burgundy,Imported,Hatchback,3500000.0,124309.0,660.0,,12,Daihatsu,Move
Suzuki Mehran VXR Euro II 2017,2017,Petrol,Manual,Lahore,White,Local,Hatchback,1275000.0,70000.0,796.0,,6,Suzuki,Mehran
Suzuki Alto VXR 2010,2010,Petrol,Manual,Lahore,Solid White,Local,Hatchback,1225000.0,185438.0,1000.0,,5,Suzuki,Alto
Toyota Hilux Revo Rocco 2022,2022,Diesel,Automatic,Un-Registered,Super White,Local,Pick Up,13500000.0,40000.0,2800.0,,21,Toyota,Hilux
Toyota Corolla GLi 1.3 VVTi 2011,2011,Petrol,Manual,Lahore,Medium Silver,Local,Sedan,2780000.0,190000.0,1300.0,,9,Toyota,Corolla
Nissan Dayz Highway Star S hybrid X pro pilot 2022,2022,Hybrid,Automatic,Karachi,Black,Imported,Hatchback,4000000.0,30321.0,660.0,,13,Nissan,Dayz
Toyota Passo G 1.0 2007,2007,Petrol,Automatic,Sindh,Silver,Imported,Hatchback,1860000.0000000002,160000.0,1000.0,,12,Toyota,Passo
Suzuki Alto VX 2023,2023,Petrol,Manual,Islamabad,Solid White,Local,Hatchback,2550000.0,19700.0,660.0,,5,Suzuki,Alto
Nissan Wingroad 15M V Limited 2007,2007,Petrol,Automatic,Sindh,Super Black,Imported,Station Wagon,1800000.0,260000.0,1500.0,,12,Nissan,Wingroad
Daihatsu Mira X SA lll 2022,2022,Petrol,Automatic,Un-Registered,Blue,Imported,Hatchback,3750000.0,6476.0,660.0,,17,Daihatsu,Mira
Suzuki Alto VXL AGS 2020,2020,Petrol,Automatic,Sindh,Solid White,Local,Hatchback,2625000.0,48000.0,660.0,,10,Suzuki,Alto
Honda City i-DSI 2004,2004,Petrol,Manual,Sindh,Metallic Grey,Local,Sedan,1590000.0,125000.0,1300.0,,7,Honda,City
Suzuki Mehran VXR Euro II 2018,2018,Petrol,Manual,Sindh,Gold,Local,Hatchback,1400000.0,73200.0,800.0,,4,Suzuki,Mehran
Toyota Corolla Altis Automatic 1.6 2019,2019,Petrol,Automatic,Sindh,Super White,Local,Sedan,6500000.0,160000.0,1600.0,,19,Toyota,Corolla
Honda City 1.2L CVT 2023,2023,Petrol,Automatic,Islamabad,Taffeta White,Local,Compact sedan,4650000.0,42000.0,1200.0,,16,Honda,City
Toyota Corolla 1980,1980,Petrol,Manual,Punjab,Blue,Local,Unknown,350000.0,160000.0,1300.0,,0,Toyota,Corolla
Suzuki Wagon R VXL 2024,2024,Petrol,Manual,Un-Registered,Solid White,Local,Hatchback,3400000.0,16000.0,1000.0,,9,Suzuki,Wagon
Mitsubishi Ek Wagon E 2018,2018,Petrol,Automatic,Punjab,Black,Imported,Hatchback,2850000.0,43000.0,660.0,,14,Mitsubishi,Ek
Hyundai Santro Exec GV 2006,2006,Petrol,Manual,Lahore,Black,Local,Hatchback,1380000.0,164000.0,1000.0,,8,Hyundai,Santro
Toyota Pixis Epoch G 2020,2020,Petrol,Automatic,Punjab,Bright Silver,Imported,Hatchback,3350000.0,68000.0,660.0,,11,Toyota,Pixis
Toyota Prius 2012,2012,Hybrid,Automatic,Lahore,Silver,Imported,Unknown,4000000.0,120000.0,1800.0,,0,Toyota,Prius
Daihatsu Taft 2023,2023,Petrol,Automatic,Sindh,Beige,Imported,Unknown,4000000.0,8500.0,660.0,,15,Daihatsu,Taft
Suzuki Mehran VX (CNG) 2008,2008,Petrol,Manual,Lahore,Blue,Local,Hatchback,850000.0,150000.0,800.0,,2,Suzuki,Mehran
Toyota Corolla Altis Grande CVT-i 1.8 2016,2016,Petrol,Automatic,Lahore,Strong Blue,Local,Sedan,4100000.0,110000.0,1800.0,,15,Toyota,Corolla
Honda Civic VTi Prosmatec 1.6 2003,2003,Petrol,Automatic,Punjab,Black,Local,Sedan,1620000.0,290000.0,1600.0,,12,Honda,Civic
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,2014,Petrol,Automatic,Lahore,White,Local,Sedan,4150000.0,130000.0,1800.0,,14,Honda,Civic
Suzuki Mehran VXR 1996,1996,Petrol,Manual,Multan,Snow White Pearl,Local,Hatchback,390000.0,200000.0,800.0,,1,Suzuki,Mehran
Suzuki Liana 2004,2004,Petrol,Manual,Sialkot,White,Imported,Unknown,1050000.0,80000.0,1300.0,,0,Suzuki,Liana
Honda City 1.3 i-VTEC Prosmatec 2019,2019,Petrol,Automatic,Lahore,Modern Steel Metallic,Local,Sedan,3900000.0,66000.0,1300.0,,14,Honda,City
Honda Civic EXi 2004,2004,Petrol,Manual,Punjab,Grenada Black Pearl,Local,Sedan,1600000.0,200000.0,1500.0,,10,Honda,Civic
Toyota Platz F 1.0 2004,2004,Petrol,Automatic,Mandi bahauddin,Silver,Imported,Sedan,1550000.0,298811.0,1000.0,,13,Toyota,Platz
Suzuki Mehran 2005,2005,Petrol,Manual,Islamabad,White,Local,Unknown,515000.00000000006,78000.0,800.0,,0,Suzuki,Mehran
Suzuki Alto VXL AGS Upgraded 2025,2025,Petrol,Automatic,Un-Registered,White,Local,Hatchback,3325000.0,50.0,660.0,,10,Suzuki,Alto
